CompanyName,Q32016,Q22016,Q12016,Q42015,Q32015,Q22015,Q12015,Q42014,Q32014,Q22014,Q12014,Q42013,Q32013,Q22013,Q12013,Q42012,Q32012,Q22012,Q12012
8074 鉅橡,1318509 ,1097133 ,1153378 ,1113948 ,1072412 ,1011520 ,1063731 ,1004574 ,957024 ,919388 ,983026 ,916970 ,813663 ,734556 ,784347 ,782362 ,780656 ,768161 ,794487 
8076 伍豐,4616720 ,4353975 ,4494080 ,5056403 ,4567094 ,4507855 ,4542119 ,4631170 ,4776028 ,3366129 ,3290313 ,3258635 ,2921842 ,2721258 ,2691420 ,2551270 ,2473897 ,2488242 ,2476080 
8077 洛,622590 ,516945 ,552779 ,561185 ,574637 ,587145 ,585549 ,572820 ,219576 ,33993 ,33134 ,27910 ,33076 ,30404 ,55032 ,34054 ,76894 ,121972 ,161005 
8080 奧斯特,579807 ,604956 ,738582 ,763436 ,834497 ,858263 ,883849 ,900548 ,901531 ,899596 ,901782 ,899267 ,905331 ,839317 ,698669 ,693397 ,556831 ,570850 ,571571 
8081 致新,3829233 ,3680927 ,4024806 ,3940226 ,3791865 ,3686213 ,4240639 ,4100184 ,3953252 ,3767255 ,4138803 ,3980085 ,3851840 ,3698184 ,4175698 ,4069466 ,3923592 ,3709362 ,4104494 
8083 瑞穎,1075147 ,978806 ,1152865 ,1067487 ,996289 ,910362 ,1099809 ,1016316 ,941228 ,856660 ,959131 ,883322 ,835740 ,780286 ,603669 ,564407 ,534877 ,492751 ,538068 
8084 巨虹,572156 ,571736 ,557209 ,569246 ,525030 ,545848 ,566466 ,587704 ,566005 ,543962 ,558750 ,554025 ,344849 ,352029 ,342858 ,332356 ,329024 ,345308 ,346749 
8085 福華,1160792 ,919434 ,932428 ,1002162 ,1115337 ,1138277 ,1212313 ,1244715 ,1215665 ,1212506 ,1199866 ,1256258 ,1260100 ,1352953 ,1425229 ,1594026 ,1699720 ,1817367 ,1879995 
8086 宏捷科,2880862 ,2852137 ,3386536 ,3190944 ,2914153 ,2584263 ,2465871 ,2221340 ,1953236 ,1825643 ,1780462 ,1795740 ,1812342 ,1850877 ,1831789 ,1851459 ,1869641 ,1845606 ,1816144 
8087 華鎂鑫,305551 ,302695 ,302930 ,302129 ,303023 ,305405 ,306573 ,315251 ,314937 ,314969 ,325244 ,320036 ,346493 ,345304 ,362151 ,361351 ,355814 ,393019 ,389825 
8088 品安,826372 ,828544 ,896326 ,890257 ,850788 ,814342 ,903901 ,891592 ,848387 ,814548 ,983770 ,971579 ,948882 ,911069 ,896748 ,793760 ,744742 ,605727 ,644268 
8091 翔名,2334142 ,2260840 ,2395786 ,2338997 ,2155078 ,2164467 ,1624982 ,1571865 ,1400051 ,1317906 ,1444225 ,1378259 ,1312615 ,1260902 ,1442797 ,1300651 ,1226461 ,1136838 ,1176971 
8092 建暐,400084 ,410341 ,419080 ,419792 ,439506 ,445397 ,455108 ,449981 ,448433 ,446790 ,445913 ,415077 ,343276 ,344157 ,338352 ,363103 ,365199 ,361078 ,360320 
8093 保銳,505042 ,504150 ,503379 ,492984 ,499199 ,476237 ,508741 ,529281 ,557722 ,581311 ,591474 ,575564 ,578995 ,577333 ,593593 ,602604 ,617275 ,642381 ,659278 
8096 擎亞,2296220 ,2422098 ,2431874 ,2439220 ,2386529 ,2217657 ,2223081 ,2227975 ,2153436 ,2154311 ,2158418 ,2180571 ,2275857 ,2340225 ,2529063 ,2522751 ,2508048 ,2531785 ,2594017 
8097 常珵,272935 ,276349 ,273437 ,254301 ,265565 ,270708 ,279411 ,183388 ,197872 ,206103 ,217154 ,222102 ,258763 ,268556 ,278960 ,137653 ,142225 ,145503 ,139435 
8099 大世科,946177 ,933450 ,981716 ,966115 ,969496 ,943141 ,1094480 ,1082546 ,1014649 ,987989 ,996376 ,975614 ,997955 ,972738 ,1003139 ,972842 ,971645 ,952548 ,1032872 
8101 華冠,3089236 ,3490139 ,3873141 ,4042860 ,4191366 ,4238514 ,4361066 ,4442063 ,4206700 ,4136023 ,4262238 ,4137110 ,4101608 ,3928714 ,3865555 ,3817591 ,3967929 ,4207601 ,4442072 
8103 瀚荃,2378111 ,2369264 ,2383779 ,2362405 ,2420906 ,2389015 ,2604268 ,2491694 ,2317557 ,2139626 ,2207356 ,2120379 ,2005082 ,1944907 ,2066525 ,1947118 ,1900912 ,1756620 ,1886314 
8105 凌巨,7800912 ,7864598 ,7763033 ,7669580 ,7647311 ,7233856 ,7214635 ,7303062 ,7200621 ,7073683 ,7164333 ,7061634 ,7036430 ,7199605 ,7371846 ,7585007 ,8184707 ,8385140 ,8280278 
8107 大億科,1473952 ,1571465 ,1848709 ,1796720 ,1937262 ,1867907 ,1895836 ,1852424 ,1787581 ,1695842 ,1628005 ,1480017 ,2543587 ,2330553 ,2432319 ,2386763 ,2457571 ,2470954 ,2595980 
8109 博大,1145456 ,1104580 ,1291587 ,1220192 ,1142441 ,972765 ,1176678 ,1151908 ,1039708 ,955260 ,1145028 ,1026656 ,948409 ,868170 ,937072 ,882889 ,850666 ,808797 ,959666 
8110 華東,7875581 ,7667294 ,7713292 ,7666831 ,7598532 ,7536731 ,7806734 ,7823389 ,7498936 ,7168980 ,6928048 ,6815590 ,6728368 ,6600871 ,6500539 ,6501290 ,6508316 ,6393692 ,6912747 
8111 立,1036055 ,1063117 ,1083306 ,1109075 ,1167616 ,1161288 ,1185034 ,1222277 ,1210723 ,1208469 ,1267173 ,1321729 ,1371744 ,1393042 ,1400597 ,1444204 ,1530054 ,1573588 ,1649732 
8112 至上,6542458 ,5488199 ,5409462 ,5393862 ,5303587 ,5164864 ,5309979 ,4872316 ,4690400 ,4418435 ,4135894 ,3378875 ,3125461 ,3141530 ,3105200 ,3164527 ,3142318 ,3205925 ,3585746 
8114 振樺電,1668074 ,1595631 ,1947413 ,1824934 ,1687640 ,1480033 ,1814035 ,1702559 ,1562810 ,1381634 ,1667863 ,1499869 ,1349209 ,1214562 ,1402413 ,1333841 ,1229795 ,1129820 ,1281965 
8121 越峰,2506266 ,2679675 ,2798058 ,2917076 ,3134683 ,3268147 ,3402215 ,3532316 ,3503869 ,3512157 ,3568000 ,3571602 ,3558073 ,3652143 ,3685698 ,3693927 ,3714626 ,3759566 ,3779443 
8131 福懋科,9779782 ,9462863 ,10146610 ,9809024 ,9432846 ,9203186 ,9610697 ,9301870 ,8962706 ,8805134 ,8740185 ,8619536 ,8569966 ,8606323 ,8957076 ,8941368 ,8930395 ,8875859 ,9519268 
8147 正淩,537815 ,529232 ,569228 ,560579 ,483799 ,385014 ,413512 ,383504 ,366058 ,344361 ,345281 ,326581 ,316530 ,315489 ,290204 ,277247 ,273402 ,256717 ,
8150 南茂,17304444 ,17066769 ,19018370 ,19107629 ,18631011 ,18618128 ,21570100 ,20806153 ,19665655 ,18610543 ,18588352 ,17946773 ,17569454 ,17267264 ,16585272 ,16098072 ,,15224652 ,
8155 博智,1323876 ,1291573 ,1346824 ,1309547 ,1298090 ,1289292 ,1391816 ,1351572 ,1307165 ,973362 ,1007567 ,970578 ,933768 ,915510 ,962081 ,940021 ,821335 ,767235 ,725657 
8163 達方,8487092 ,8548878 ,9136929 ,9223159 ,9275846 ,8757164 ,8950509 ,9000348 ,8704938 ,8479267 ,8620732 ,8681821 ,8545202 ,8642723 ,8827647 ,8734940 ,8694821 ,8722915 ,8792609 
8171 天宇,559719 ,621009 ,644424 ,670811 ,724223 ,709063 ,748162 ,791780 ,823933 ,811856 ,830401 ,663874 ,682052 ,707093 ,717449 ,718856 ,711187 ,716396 ,769345 
8176 智捷,889288 ,909876 ,926128 ,933017 ,926693 ,900227 ,932642 ,960054 ,1102140 ,1155489 ,1232001 ,1306990 ,1362110 ,1568426 ,1500393 ,1508152 ,1474663 ,952210 ,
8182 加高,2580322 ,2577379 ,2671849 ,2666652 ,2663582 ,2582511 ,2703263 ,2695354 ,2625185 ,2528685 ,2597246 ,2551820 ,2514637 ,2520134 ,2545594 ,2516344 ,2503784 ,2513916 ,2561127 
8183 精星,1374554 ,1367458 ,1366512 ,1376071 ,1414368 ,1397308 ,1460330 ,1490123 ,1473853 ,1452967 ,1474546 ,1428475 ,1410212 ,1430032 ,1437076 ,1453181 ,1481447 ,1498930 ,1511211 
8201 無敵,1002899 ,1048809 ,1344898 ,1385887 ,1475878 ,1504375 ,1560964 ,1597267 ,1750126 ,1759215 ,1845507 ,1860279 ,2180672 ,2278826 ,2420197 ,2385364 ,2683229 ,2771985 ,2903374 
8210 勤誠,2701166 ,2630078 ,2816205 ,2708015 ,2610899 ,2396721 ,2663278 ,2598952 ,2434845 ,2303876 ,2440014 ,2307374 ,2194800 ,2137599 ,2319485 ,2196121 ,2043287 ,1964002 ,2121032 
8213 志超,12067124 ,12805272 ,13581224 ,13457797 ,13582039 ,12734097 ,13711802 ,13471617 ,12664236 ,11796525 ,12576913 ,12249756 ,11652687 ,10624044 ,11011881 ,10377013 ,9929648 ,8760736 ,8434311 
8215 明基材,3597758 ,3997606 ,4488138 ,4613589 ,4598513 ,4430844 ,4771159 ,4619403 ,4378080 ,4027880 ,3850407 ,3467429 ,3002579 ,2588267 ,2154144 ,1984828 ,2074476 ,2474019 ,2736172 
8222 寶一,894910 ,886030 ,921895 ,890057 ,869369 ,839156 ,852182 ,746375 ,730179 ,716010 ,735655 ,730593 ,,714603 ,,721950 ,,702617 ,
8234 新漢,2342583 ,2306029 ,2419419 ,2377364 ,2297270 ,2211055 ,2449305 ,2432964 ,2337966 ,2061330 ,2021680 ,1941058 ,1881326 ,1869166 ,1870624 ,1792697 ,1711052 ,1664488 ,1680639 
8240 華宏,4184385 ,4378705 ,4613424 ,4700248 ,4737384 ,4671076 ,4868008 ,4907457 ,4790551 ,4670998 ,4751430 ,4637607 ,4610838 ,4580784 ,4641647 ,3973459 ,3916686 ,3888199 ,4036991 
8249 菱光,3383534 ,3327119 ,3557541 ,3568169 ,3601289 ,3411287 ,3693904 ,3632101 ,3533970 ,3386424 ,3538890 ,3484209 ,3273666 ,3160719 ,3127073 ,2876916 ,2885282 ,2853183 ,2908799 
8255 朋程,3042658 ,2965150 ,3194903 ,3051207 ,2910479 ,2691012 ,3060951 ,2919816 ,2763946 ,2731021 ,3015574 ,2857929 ,2424212 ,2309158 ,2429411 ,2246573 ,2260410 ,2194215 ,2402898 
8261 富鼎,1311851 ,1307158 ,1336573 ,1326896 ,1328064 ,1293635 ,2341111 ,2293663 ,2203939 ,2154651 ,2150645 ,2090745 ,2164764 ,1770885 ,1794876 ,1789978 ,2026133 ,2012559 ,2064605 
8271 宇瞻,2322550 ,2731244 ,2963782 ,2876482 ,2837146 ,2779612 ,3061773 ,2617863 ,2495855 ,2368632 ,2516426 ,2380682 ,2270648 ,2197551 ,2276303 ,2146249 ,2055667 ,1952033 ,2019237 
8277 商丞,1058388 ,1079093 ,1103334 ,1137845 ,1143370 ,1142607 ,1178902 ,1258446 ,1335187 ,1312077 ,1355437 ,1347534 ,1327028 ,1308699 ,1302666 ,820074 ,834838 ,864404 ,847645 
8279 生展,615291 ,430422 ,415907 ,401494 ,391446 ,373124 ,303149 ,286802 ,,270291 ,,256581 ,,260519 ,,242000 ,,225182 ,
8287 英格爾,3499188 ,3490273 ,3491151 ,3347997 ,3268683 ,3149370 ,3220910 ,3158446 ,3046375 ,2991249 ,3070765 ,2895589 ,2847353 ,2833161 ,2789428 ,2700047 ,2725760 ,2684924 ,2195853 
8289 泰藝,1396396 ,1422581 ,1490675 ,1503896 ,1523659 ,1458578 ,1503562 ,1520243 ,1468850 ,1433936 ,1492342 ,1454330 ,1429382 ,1428336 ,1396041 ,1400706 ,1412412 ,1409975 ,1456352 
8291 尚茂,352789 ,368790 ,382294 ,393313 ,425833 ,445587 ,461404 ,479832 ,499577 ,521939 ,541980 ,563187 ,608490 ,632087 ,647599 ,665714 ,721544 ,743098 ,757189 
8299 群聯,21481522 ,20070890 ,21477804 ,20549862 ,19474548 ,18424376 ,19867666 ,16777541 ,16295426 ,15323278 ,15654124 ,14715758 ,14435705 ,13846776 ,14403383 ,12611601 ,12021212 ,11100377 ,12140516 
8341 日友,2270150 ,2139996 ,2397616 ,2257456 ,2100188 ,1951846 ,2071086 ,1464852 ,1374854 ,1281146 ,,1395559 ,,1240511 ,,1187886 ,,854043 ,
8349 耀,4101550 ,4093713 ,4369355 ,4207063 ,4248668 ,4279887 ,4627485 ,4578872 ,3450756 ,1801939 ,1960057 ,1878493 ,1334383 ,1277296 ,1343681 ,1169996 ,1156748 ,1113889 ,1144834 
8354 冠好,1371044 ,1385443 ,1411541 ,1414308 ,1418538 ,1339886 ,1381635 ,1372697 ,1326916 ,1311936 ,1300148 ,1271769 ,1238924 ,1242265 ,1262464 ,1086356 ,1004369 ,1003152 ,907726 
8358 金居,1937435 ,1768754 ,1662444 ,1609803 ,1684965 ,1703669 ,1779459 ,1860070 ,1960482 ,2036619 ,2036796 ,2084154 ,2156612 ,2190827 ,2230901 ,2242592 ,2292504 ,2354479 ,2333163 
8374 羅昇,1330295 ,1330215 ,1339737 ,1366026 ,1433468 ,1467626 ,1470491 ,1516577 ,1604512 ,1558751 ,1619199 ,1631842 ,1606363 ,1622418 ,1592243 ,1561961 ,1605276 ,1612648 ,1738912 
8383 千附,3122165 ,2996358 ,3133938 ,2995555 ,2899090 ,2762954 ,2842723 ,2748558 ,2659576 ,2560636 ,2634928 ,2532301 ,2466346 ,2423800 ,2495322 ,2372152 ,2319558 ,2358324 ,2393983 
8390 金益鼎,1800807 ,1846646 ,1871622 ,1866869 ,1695414 ,1674095 ,1701300 ,1712765 ,1703983 ,1653570 ,1661993 ,1662762 ,1655237 ,1662351 ,1734178 ,1702960 ,1671871 ,1658485 ,1746719 
8401 白紗科,827156 ,862648 ,883726 ,891099 ,866179 ,863674 ,890853 ,868241 ,803040 ,729517 ,658890 ,640042 ,609357 ,603848 ,631776 ,688936 ,665487 ,664052 ,646274 
8403 盛弘,1954999 ,1867911 ,1931631 ,1880781 ,1513238 ,1439497 ,1389434 ,1325982 ,1309106 ,1221522 ,1206129 ,1181150 ,1140884 ,1234291 ,1238251 ,1224887 ,1223861 ,1025543 ,999972 
8404 百和興業-KY,4659072 ,4709879 ,4795602 ,4671061 ,4736729 ,4446949 ,4622824 ,4530168 ,4300210 ,4111306 ,4294114 ,4225229 ,4064223 ,4040146 ,3986452 ,3852936 ,3828697 ,3812216 ,3797433 
8406 金可-KY,9836111 ,9706696 ,10290289 ,9980482 ,9960630 ,9184229 ,9492872 ,9235479 ,8794869 ,8190767 ,8515649 ,8077358 ,6946837 ,6375048 ,6336934 ,5910378 ,5639571 ,5438734 ,3182098 
8409 商之器,369867 ,389218 ,433513 ,458993 ,393161 ,415092 ,427923 ,457872 ,434036 ,222756 ,258650 ,279916 ,178924 ,188734 ,193069 ,208283 ,,218381 ,
8410 森田,1273580 ,1252014 ,1250636 ,1247258 ,1222717 ,1200308 ,1309812 ,1326966 ,1275539 ,1177082 ,1203445 ,1179854 ,1125038 ,1105759 ,1091655 ,1144286 ,1114315 ,1079830 ,1107950 
8411 福貞-KY,5729255 ,5803330 ,5978179 ,5995616 ,6127742 ,5792393 ,5975789 ,5965565 ,5761082 ,5528300 ,5660191 ,5558266 ,5297510 ,4102063 ,3807729 ,3520367 ,3335705 ,3204849 ,3208945 
8415 大國鋼,7059482 ,7023266 ,7295915 ,7333944 ,7299165 ,6888546 ,7103250 ,7236981 ,,6770243 ,7108786 ,6841687 ,,3998885 ,,3844039 ,,3910379 ,
8416 實威,750353 ,715503 ,825662 ,787701 ,692032 ,665159 ,757062 ,721227 ,661504 ,611719 ,697080 ,661581 ,607066 ,573630 ,628918 ,614754 ,573686 ,429951 ,518335 
8418 捷必勝-KY,1611160 ,1766379 ,1813576 ,1822233 ,1904399 ,1971065 ,1961926 ,2052051 ,2043039 ,1820813 ,1878202 ,1822155 ,1827623 ,1851691 ,1865500 ,1803212 ,1801587 ,1791125 ,1958671 
8420 明揚,792513 ,780240 ,803212 ,776340 ,738667 ,706987 ,682175 ,658719 ,540841 ,561048 ,585773 ,558584 ,539976 ,543910 ,519422 ,487887 ,,483248 ,
8421 旭源,668524 ,639110 ,595400 ,565586 ,494080 ,494467 ,494687 ,455772 ,512198 ,529967 ,566448 ,561213 ,599366 ,614811 ,663153 ,614435 ,527116 ,437927 ,440380 
8422 可寧衛,4991398 ,4619518 ,5339259 ,4952818 ,4626911 ,4300587 ,4891431 ,4593762 ,4312971 ,4078022 ,4716705 ,4438362 ,4103601 ,3708864 ,4752225 ,4512469 ,4202614 ,3845818 ,4614340 
8423 保綠-KY,269707 ,279421 ,293635 ,297238 ,288023 ,293806 ,305801 ,313959 ,315141 ,304669 ,308363 ,299781 ,291797 ,294555 ,297861 ,285816 ,273953 ,260397 ,262934 
8424 惠普,877035 ,847418 ,905270 ,879213 ,847010 ,812434 ,866757 ,835708 ,796066 ,754941 ,766425 ,739401 ,701349 ,672539 ,656605 ,640597 ,522368 ,495159 ,
8426 紅木-KY,1027557 ,1006618 ,1051479 ,953055 ,881904 ,870615 ,1016651 ,1070066 ,1069749 ,1041967 ,1155224 ,852347 ,761287 ,702326 ,800852 ,764075 ,681897 ,615008 ,730996 
8427 基勝-KY,4562503 ,4809266 ,4773943 ,4450447 ,4444684 ,4378658 ,4671890 ,4297238 ,3953823 ,4006330 ,4421157 ,4466471 ,4251079 ,4402911 ,4821841 ,4352719 ,4258811 ,4423526 ,4618962 
8429 金麗-KY,6060053 ,6082701 ,6011882 ,5893680 ,5775506 ,5267587 ,5171899 ,5013953 ,4556860 ,4160547 ,4468413 ,4215323 ,3884566 ,3662810 ,3877667 ,3575148 ,2354187 ,2181642 ,1983359 
8431 匯鑽科,1048714 ,1084339 ,1061944 ,1011591 ,1043970 ,1084395 ,1155662 ,949112 ,918963 ,901528 ,905437 ,881458 ,858361 ,852044 ,,879121 ,,845885 ,
8432 東生華,1278439 ,1302452 ,1311369 ,1362489 ,1131424 ,965106 ,1016715 ,1004546 ,996577 ,987218 ,1064923 ,1037621 ,1023349 ,997516 ,1058256 ,1025511 ,991909 ,958413 ,700536 
8433 弘帆,1238170 ,1175061 ,1381777 ,1302399 ,1211680 ,1084743 ,1200656 ,1145644 ,1052929 ,975066 ,1104080 ,1054470 ,1006795 ,1094613 ,1144134 ,1105499 ,912276 ,900257 ,
8435 鉅邁,698097 ,683673 ,766775 ,752746 ,737936 ,695272 ,767379 ,752583 ,712869 ,677168 ,743893 ,727191 ,684950 ,659296 ,720407 ,691318 ,525970 ,508212 ,
8436 大江,2628900 ,2468306 ,2445250 ,2254632 ,1842512 ,1740167 ,1739501 ,1710453 ,1283209 ,1189950 ,1219515 ,1216416 ,1165452 ,724197 ,684091 ,638133 ,,555010 ,
8437 大地-KY,1527570 ,1458277 ,1582034 ,1494573 ,1493218 ,1351736 ,1066374 ,1024997 ,938548 ,850909 ,879031 ,841630 ,783406 ,788178 ,,663346 ,,616878 ,
8442 威宏-KY,1112198 ,1145253 ,1093277 ,1236670 ,1238684 ,1096441 ,1095745 ,1057260 ,,,,,,,,,,,
8443 阿瘦,1606462 ,1624807 ,1723243 ,1710131 ,1659538 ,1641921 ,1742134 ,1725434 ,1681532 ,1401276 ,1460900 ,1504465 ,1454460 ,1433055 ,1623910 ,1616508 ,,,
8444 綠河-KY,2323283 ,2193121 ,2225743 ,2116827 ,1644925 ,1617376 ,1753592 ,1653120 ,1558426 ,1443047 ,1420085 ,1333170 ,,1176368 ,,1106363 ,,1157876 ,
8446 華研,1016791 ,950153 ,1070474 ,1014917 ,934845 ,873338 ,899709 ,862739 ,781857 ,741113 ,758861 ,723464 ,372502 ,350768 ,333611 ,313452 ,,265773 ,
8450 霹靂,1702189 ,1460154 ,1457933 ,1460296 ,1501283 ,1452734 ,1476903 ,1477500 ,970655 ,925670 ,1026733 ,991470 ,934826 ,898163 ,978404 ,956816 ,,,
8454 富邦媒,5514223 ,5291294 ,5984510 ,5656552 ,5826366 ,5648020 ,6623135 ,6394861 ,2614468 ,2227275 ,2375048 ,2172928 ,1887829 ,1842837 ,,2163732 ,,,
8455 大拓-KY,433794 ,420272 ,379380 ,322579 ,322197 ,298152 ,299280 ,288638 ,282907 ,196317 ,250061 ,187674 ,,,,,,,
8462 柏文,886871 ,830845 ,844148 ,595585 ,562835 ,533648 ,526847 ,488975 ,,277364 ,,247221 ,,186357 ,,152809 ,,,
8463 潤泰材,2341949 ,2290657 ,2385879 ,2371893 ,2372833 ,1746280 ,1940660 ,1880841 ,1779295 ,1674111 ,,762933 ,,,,642863 ,,,
8464 億豐,10683011 ,9925789 ,11440552 ,10980321 ,5466628 ,4337882 ,3743184 ,3358689 ,2563790 ,1885937 ,,957869 ,,,,(871871),,,
8466 美吉吉-KY,1742695 ,1678584 ,1928867 ,1808480 ,1699130 ,1659406 ,1844171 ,1742758 ,,,,,,,,,,,
8467 波力-KY,1455599 ,1470136 ,1685136 ,1815574 ,1306759 ,1225925 ,1172480 ,1256876 ,1171525 ,1050049 ,956082 ,943900 ,,,,,,,
8472 夠麻吉,598908 ,581340 ,646080 ,326381 ,309902 ,282510 ,332679 ,310861 ,281878 ,220755 ,,233819 ,,,,170123 ,,,
8473 山林水,6215666 ,5366784 ,5700749 ,5540373 ,5152023 ,5041962 ,5412650 ,5282982 ,,4635487 ,,4379966 ,,,,3968176 ,,,
8477 創業家,247067 ,240328 ,257058 ,231108 ,,208275 ,,176393 ,,,,43803 ,,,,23416 ,,,
8905 裕國,2528724 ,2259153 ,2343174 ,2346558 ,2342786 ,2351555 ,2517137 ,2455462 ,2153435 ,1998334 ,2231213 ,2032599 ,2053877 ,2028053 ,1833034 ,1967921 ,1918844 ,1742870 ,1762762 
8906 花王,363200 ,361608 ,367443 ,368452 ,370343 ,371117 ,374900 ,376910 ,380714 ,379574 ,384952 ,388698 ,393304 ,395608 ,402512 ,412173 ,412042 ,410125 ,414567 
8908 欣雄,1779848 ,1730773 ,1754699 ,1718922 ,1654349 ,1619239 ,1657698 ,1611557 ,1542020 ,1475628 ,1484355 ,1437318 ,1387535 ,1340706 ,1265922 ,1218367 ,1148348 ,1100227 ,1074700 
8913 全銓,752724 ,810409 ,733087 ,728746 ,727236 ,712538 ,729598 ,724004 ,717752 ,715448 ,763642 ,759203 ,758148 ,754143 ,768846 ,762203 ,760295 ,751505 ,770597 
8916 光隆,3368570 ,3120010 ,3260335 ,3302128 ,3265614 ,2862315 ,3066115 ,3107268 ,3004444 ,2096462 ,2216138 ,2198588 ,2133139 ,1911183 ,1902379 ,1929257 ,1915687 ,1865289 ,1839699 
8917 欣泰,1813304 ,1771782 ,1834748 ,1792825 ,1769118 ,1731016 ,1810592 ,1769799 ,1748998 ,1709183 ,1785711 ,1751642 ,1714361 ,1677573 ,1819407 ,1819804 ,1782516 ,1725847 ,1816708 
8921 沈氏,823635 ,817534 ,837360 ,826662 ,816934 ,805553 ,842087 ,833847 ,817668 ,806171 ,844230 ,830409 ,803039 ,786586 ,805611 ,829982 ,813885 ,799764 ,821115 
8923 時報,425799 ,422352 ,443229 ,434521 ,427454 ,419541 ,443078 ,436215 ,409552 ,405237 ,432288 ,422821 ,405914 ,403368 ,428675 ,426947 ,422830 ,422961 ,448633 
8924 大田,1966553 ,1996517 ,2074918 ,2226537 ,2222731 ,2191354 ,2330985 ,2306477 ,2146094 ,2116187 ,2285905 ,2293236 ,2214129 ,2269219 ,2418129 ,2285444 ,2232504 ,2263333 ,2374560 
8926 台汽電,11380486 ,11127942 ,11688752 ,11485922 ,11330639 ,10968757 ,11587204 ,11356396 ,11029146 ,10561214 ,10890944 ,10309436 ,10026432 ,9735955 ,10488017 ,8037816 ,8171478 ,7828269 ,8451574 
8927 北基,2016503 ,2035239 ,2005061 ,1983467 ,1669236 ,1693906 ,1393214 ,1385638 ,1414224 ,1206358 ,1213028 ,1222283 ,1232078 ,1238255 ,1244627 ,1226338 ,1219541 ,1222264 ,1259516 
8928 鉅明,697489 ,725630 ,840236 ,752337 ,676779 ,657468 ,754720 ,649982 ,540716 ,587085 ,525642 ,432984 ,365666 ,329493 ,333417 ,449521 ,465180 ,500354 ,623533 
8929 富堡,981674 ,900223 ,915462 ,897108 ,878164 ,871580 ,922178 ,909886 ,889418 ,871577 ,927681 ,760245 ,746204 ,731957 ,705042 ,649040 ,626489 ,602374 ,628074 
8930 青鋼,941174 ,943325 ,933946 ,939211 ,963312 ,960648 ,1002882 ,1013327 ,1016555 ,990457 ,1119320 ,1070285 ,1017347 ,914012 ,692128 ,681081 ,676452 ,673644 ,720891 
8931 大汽電,1644922 ,1615586 ,1654172 ,1633320 ,1623457 ,1580059 ,1633334 ,1614867 ,1556582 ,1509331 ,1592773 ,1574401 ,1538206 ,1499397 ,1551413 ,1517958 ,1455581 ,1419133 ,1462818 
8932 宏大,471246 ,478578 ,462336 ,454792 ,470738 ,455543 ,442968 ,440385 ,430524 ,430888 ,411074 ,395073 ,401909 ,397988 ,359724 ,421592 ,431041 ,440528 ,431330 
8933 愛地雅,2363191 ,2377232 ,2527778 ,2521279 ,2467682 ,2316007 ,2362386 ,2350240 ,2206307 ,2165419 ,2217721 ,2057485 ,1999527 ,1950539 ,1957574 ,1857002 ,1832566 ,1831798 ,1818250 
8934 衡平,222688 ,224432 ,236399 ,224039 ,205733 ,198299 ,205552 ,200989 ,175162 ,172037 ,171793 ,170713 ,145775 ,147226 ,139996 ,126936 ,105336 ,97535 ,77127 
8935 邦泰,755105 ,873467 ,914208 ,919307 ,965202 ,980274 ,1012978 ,1007634 ,1075515 ,1080695 ,1113424 ,1124611 ,1126935 ,1140134 ,1206951 ,1225591 ,1451758 ,1509131 ,1579452 
8936 國統,5522565 ,5768038 ,5474868 ,5464497 ,4868281 ,4553179 ,4827980 ,4700360 ,4512600 ,4177744 ,4364503 ,4223304 ,3927312 ,3617219 ,3749444 ,3649337 ,3638328 ,3551824 ,3796898 
8937 合騏,768171 ,789674 ,799599 ,794132 ,799825 ,769386 ,791919 ,802898 ,796510 ,793272 ,794279 ,788317 ,788545 ,783221 ,772118 ,774156 ,777737 ,774472 ,782688 
8938 明安,3469309 ,3470258 ,3612428 ,3539289 ,3386990 ,3331480 ,3587973 ,3564387 ,3336260 ,3416389 ,3671670 ,3574895 ,3452397 ,3622684 ,3987481 ,3895550 ,3792591 ,3863972 ,3840333 
8940 新天地,753135 ,844454 ,878616 ,809232 ,773424 ,845275 ,866913 ,831244 ,804613 ,886354 ,937762 ,916705 ,916655 ,992051 ,1091842 ,1051121 ,999896 ,1018465 ,1155785 
8941 關中,832371 ,811202 ,764496 ,761966 ,574415 ,510605 ,457066 ,474237 ,487494 ,236610 ,115900 ,183830 ,176823 ,216535 ,169795 ,108426 ,235740 ,391268 ,535032 
8942 森鉅,7167364 ,7028414 ,7664630 ,7370420 ,7013480 ,6695506 ,7062515 ,6778742 ,6263917 ,6475769 ,6659948 ,5714046 ,5445316 ,4608898 ,4227179 ,3654693 ,3546324 ,3399902 ,2953206 
8996 高力,1941141 ,1885180 ,1924963 ,1851716 ,1759537 ,1726625 ,1812300 ,1779138 ,1747494 ,1697900 ,1718799 ,1669732 ,1641647 ,1395118 ,1413274 ,1375737 ,1350155 ,1295177 ,1330611 
9103 美德醫療-DR,,1962795 ,,1999237 ,,1768567 ,,1783947 ,,1697108 ,,1682110 ,,1707570 ,,1647874 ,,1656099 ,
910322 康師傅-DR,,120611216 ,128148711 ,127848588 ,137941882 ,127471642 ,132436465 ,129627765 ,127155174 ,117308600 ,121408843 ,117045596 ,115032652 ,107723310 ,108259782 ,96736161 ,100378022 ,94384735 ,97616131 
910482 聖馬丁-DR,,2242370 ,,1705303 ,,1835462 ,,1583550 ,,,,2422728 ,,2567215 ,,2975568 ,,3479075 ,
