company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
律勝,3354,"-28,414","-24,233","-13,942","20,141","15,101","-12,786","-4,180","35,547","19,512","4,275","4,717","1,359","7,467","10,234","8,234","12,095","-1,189",-831,"2,387"
奇偶,3356,"99,498","94,104","44,557","352,391","290,427","161,069","78,299","488,652","361,388","251,338","148,016","578,815","446,315","296,767","140,511","501,482","354,631","222,211","99,368"
尚立,3360,"55,650","25,412","16,333","64,234","61,305","27,495","12,570","116,559","81,166","55,017","11,596","-131,476","-119,714","-36,991","-8,262","10,790","3,073","-9,196","-8,155"
先進光,3362,"38,212","2,832","-3,289","-102,528","-58,582","-61,549","-33,796","104,115","82,145","14,679","5,615","87,206","86,833","64,871","10,469","81,824","56,540","20,423","-36,590"
上詮,3363,"145,392","119,446","117,963","-43,785","12,598","-5,739","-5,584","-12,276","4,792","16,683","10,078","77,843","59,699","27,056","14,734","114,093","83,577","35,693","5,704"
典範,3372,"-229,765","-127,250","-68,361","-109,560","-55,872","-55,862","15,081","61,742","-15,351","-4,543","-9,155","-405,554","-424,803","-119,896","-44,612","-208,275","-123,755","-78,390","-85,935"
熱映,3373,"48,283","43,167","21,763","70,214","50,196","21,812","8,674","36,244","23,575","13,517","5,436","15,377","12,916","8,143","3,818","5,239","4,179","8,087",-971
精材,3374,"-363,408","-217,146","-61,998","146,799","223,191","241,614","129,736","628,653","339,413","202,791","33,187","288,881","130,863","-22,127",,"-91,177",,"-148,677",
新日興,3376,"610,899","367,290","186,780","1,612,752","1,167,402","679,529","376,856","1,133,306","740,438","462,352","240,672","868,175","618,555","323,688","209,197","979,001","717,658","396,622","61,318"
彬台,3379,"-56,386","-28,536","-24,362","-10,359","-29,103","-11,508","-12,880","51,254","12,210","10,030","-4,857","40,766","2,437",332,"-1,792","133,887","101,576","81,198","49,488"
明泰,3380,"486,162","389,287","77,783","-340,108","-225,360","66,963","66,963","535,773","280,825","145,524","48,738","779,517","490,723","249,489","48,281","716,180","539,390","396,629","136,441"
新世紀,3383,"-1,170,500","-804,654","-377,768","-1,930,831","-957,312","-541,049","-220,436","74,901","133,041","80,224","23,923","-502,354","-468,688","-351,019","-158,947","-715,648","-421,012","-378,429","-243,926"
崇越電,3388,"236,177","135,620","55,975","309,229","239,774","153,486","72,035","341,024","260,087","168,414","80,107","354,331","265,262","176,132","80,108","357,313","262,455","173,903","72,347"
旭軟,3390,"-32,252","-16,876","-10,199","61,814","52,648","25,451","21,387","168,301","121,705","100,279","36,502","243,606","199,534","154,277","89,560","286,322","219,786","114,896","33,524"
漢科,3402,"144,980","105,571","48,521","73,359","72,019","54,596","21,505","45,949","23,031","8,286","8,078","1,286",588,456,"9,528","68,885","52,118","46,319","15,354"
玉晶光,3406,"-481,997","-594,759","-319,306","-1,149,450","-996,595","-937,757","-475,379","-705,191","-665,540","-653,010","-350,531","-366,504","-335,090","-261,691","-37,693","798,776","507,435","310,485","248,187"
京鼎,3413,"406,557","215,551","76,252","515,030","346,298","181,134","78,466","323,079","298,987","166,380","52,702","42,871",,"-48,676",,"-387,910",,"8,200",
融程電,3416,"142,568","104,160","48,744","211,880","152,538","97,521","51,649","233,138","170,200","95,827","45,386","222,106","165,656","106,292","53,487","151,790","120,597","80,483","36,838"
譁裕,3419,"21,046","-28,425","-37,869","-58,560","-51,211","-56,873","-7,773","-35,854","-35,495","-25,541","-23,961","-129,802","-122,869","-94,901","3,334","88,384","41,790","32,880","11,759"
台興,3426,"53,617","27,150","7,164","61,105","58,503","34,149","12,311","71,114",,,,"54,971",,,,"38,721",,,
光燿科,3428,"152,780","93,337","63,761","287,867","196,513","71,989","-1,683","178,946","135,605","92,844","45,361","116,641","62,258","33,329","20,343","34,890","-5,501","11,800","10,226"
長天,3431,"-43,384","-34,479","-25,549","-114,348","-87,258","-29,590","-12,639","-35,483","-27,041","-25,940","-18,480","3,357","-16,360","-14,135","-15,599","-23,267","-13,013","-11,248","3,068"
台端,3432,"-5,246",-727,-890,"11,102","8,505","-13,434","-1,533","41,245","18,734","-2,122","-11,767","-55,088","-60,967","-55,821","-28,077","-144,868","-93,794","-60,589","-38,968"
哲固,3434,"10,976","6,423","2,103","16,281","10,376",482,"2,236","11,335","8,146","2,407","1,003","1,929","1,724","2,956","2,270","-74,895","-75,473","-60,936","-22,350"
榮創,3437,"33,589","-3,288","29,739","342,783","242,674","159,920","117,089","422,013","329,536","268,180","141,843","687,384","579,705","332,701","130,879","456,515",,,
類比科,3438,"-22,879","-5,770","4,320",371,"5,166","17,028","12,833","77,805","47,266","28,983","21,153","65,680","48,003","34,350","23,849","89,460","73,485","51,976","19,147"
聯一光,3441,"-35,381","-27,470","-10,088","-21,348","-25,480","-35,031","-12,205","6,561","-18,302","-11,414","4,465","-5,011","3,314","9,850","2,509","103,632","97,861","63,380","29,531"
創意,3443,"395,559","260,622","159,654","494,240","323,394","200,219","111,140","438,516","346,539","253,183","138,452","289,204","146,274","109,595","90,749","612,369","479,412","280,891","99,537"
利機,3444,"28,953","20,665","6,765","43,310","28,869","16,199","8,929","61,377","43,537","23,797","9,207","28,362","15,539","4,940","3,156","18,419","20,865","17,927","8,535"
聯鈞,3450,"1,093,108","782,533","367,221","1,397,734","953,752","557,246","235,557","966,794","752,515","470,376","202,409","557,860","392,195","197,564","61,359","288,867","165,208","66,069","24,106"
益通,3452,"-617,042","-150,123","-6,600","-830,986","-622,571","-441,409","-181,892","-813,614","-261,730","-82,222","-37,727","-1,607,910","-939,141","-443,546","-278,328","-1,858,612","-1,391,326","-764,919","-394,055"
晶睿,3454,"341,842","237,025","79,269","442,905","375,091","227,745","72,302","343,009","298,529","163,494","121,159","714,735","590,740","411,388","194,133","563,437","419,576","220,963","101,775"
由田,3455,"31,304","-59,016","-31,473","187,062","114,063","33,369","-11,126","122,328","-30,419","-90,209","-70,870","-60,222","-102,962","-45,903","1,520","-211,487","-204,008","-144,913","-57,249"
祥業,3465,"-30,060","-30,808","-18,034","-68,292","-63,985","-41,311","-27,076","-67,070","-61,443","-26,011","-9,334","-17,365","-3,439",958,785,"8,650","9,546","-5,043","-3,522"
致振,3466,"-22,461","3,308","-2,228","-26,991",-464,"-26,014","-11,944","100,552","90,799","67,441","51,359","90,704","55,998","22,910","14,100","88,179","71,196","39,681","21,812"
安勤,3479,"281,259","206,658","101,334","307,764","212,433","97,226","54,224","190,588","132,669","81,793","39,151","189,752","156,113","89,831","46,838","233,008","212,984","99,298","33,900"
群創,3481,"-8,998,770","-12,057,036","-8,581,508","10,814,141","17,537,334","14,055,410","8,649,289","21,676,908","10,522,556","3,163,047","152,955","5,095,019","6,434,514","5,751,467","1,682,830","-29,473,396","-26,319,205","-22,598,523","-12,903,253"
力致,3483,"45,187","16,913","-9,645","-36,214","-78,164","-85,082","-11,630","1,959","-16,284","4,886","3,434","-69,644","-74,661","-68,459","-40,575","128,664","115,129","83,313","34,667"
崧騰,3484,"132,057","69,400","39,026","196,016","135,484","83,526","53,123","230,877","152,894","75,423","32,586","106,606","83,450","38,854","7,944","51,595","36,806","24,398","8,744"
森寶,3489,"104,551","19,906","7,675","-69,423","1,556","-14,690","-7,941","32,500","26,092","29,062","33,473","69,879","-3,589","1,836","3,957","-99,855","-59,204","-53,418","-29,017"
單井,3490,"52,230","75,702","95,259","395,244","364,468","283,107","121,566","426,002","285,002","86,569","7,317","59,843","38,255","38,503","29,249","-20,358","5,438","2,460","8,995"
昇達科,3491,"147,889","91,859","36,342","250,046","199,453","110,501","44,359","181,774","140,635","107,409","49,374","156,922","116,303","90,231","34,072","145,987","100,327","57,857","19,300"
長盛,3492,"68,047","38,762","28,179","77,825","63,725","25,731","6,945","40,268","34,146","14,643","12,260","28,066","59,197","45,219",,"1,357",,"-35,462",
誠研,3494,"-70,093",705,"23,572","-2,281","-1,627","3,602","1,626","86,330","50,033","26,645","18,744","-102,884","-103,211","-108,871","-53,497","-97,826","-70,289","-55,192","-24,974"
陽程,3498,"76,678","114,176","110,619","400,664","295,765","80,815","-18,702","241,205","104,264","29,501","40,821","461,611","396,609","258,292","132,673","120,291","-135,762","-107,231","-73,569"
環天科,3499,"-17,508","-12,695","-13,679","16,717","16,407",461,321,"-42,213","-41,499","-42,789","-28,410","-104,745","-62,682","-18,016","-9,572","-24,177","-18,790","-14,594","-22,328"
維熹,3501,"484,406","318,587","178,476","729,120","567,254","305,126","137,616","454,790","293,617","169,701","88,018","475,793","386,503","278,978","144,067","488,016","347,439","239,179","112,811"
揚明光,3504,"-174,996","-145,342","-67,503","128,467","110,371","53,055","17,699","192,718","115,635","54,425","22,499","238,938","222,930","138,554","69,327","433,993","291,664","179,607","100,528"
位速,3508,"-436,571","-267,951","-91,692","-474,389","-348,047","-270,099","-155,222","-703,057","-539,517","-261,161","-99,715","-124,441","1,154","109,468","138,563","459,482","230,607","184,110","103,372"
矽瑪,3511,"-124,326","-56,597","-20,522","28,325","39,845","3,983","-31,582","-86,540","-80,152","-64,909","-28,902","-95,608","-40,241","2,423","7,799","12,754","-6,688","-5,863","-6,145"
能緹,3512,"-59,599","-49,710","-25,577","28,608","17,071","-25,641","-24,329","-7,431","-11,659","-8,453","-34,721","-114,207","-64,794","-43,643","-6,883","11,161","4,227",-973,"-3,244"
昱晶,3514,"-1,946,558","615,157","521,801","-99,497","-489,423","-628,022","-296,199","-378,129","-171,162","266,186","243,780","-591,184","-834,552","-381,956","-492,515","-1,924,110","-724,364","-366,465","-208,012"
華擎,3515,"125,021","75,499","66,017","206,131","151,874","102,207","77,840","488,206","377,729","232,232","251,548","1,058,037","845,546","575,827","288,344","1,035,492","792,536","526,382","292,206"
亞帝歐,3516,"-49,821","-30,313","-12,415","-47,749","10,577","-57,954","-19,795","-204,423","-113,429","-77,961","-36,275","-116,059","-108,540","-81,294","-29,520","-295,351","-95,205","-63,705","-40,994"
柏騰,3518,"-279,678","-204,916","-56,968","-169,462","-26,230","17,888","14,026","-248,207","-215,128","-147,856","-71,429","94,977","95,533","124,859","-9,656","-181,061","-107,219","-61,419","-36,662"
綠能,3519,"-412,822","534,385","371,626","-1,575,617","-1,534,298","-967,188","-414,951","-2,068,167","-1,006,583","-369,038","-130,784","-2,387,122","-1,716,030","-1,271,298","-683,985","-3,580,411","-2,540,931","-1,773,456","-854,299"
振維,3520,"-30,948","-22,295","-10,317","-42,831","-34,819","-43,422","-21,597","-119,585","-111,705","-82,948","-35,203","-130,293","-97,979","-70,703","-24,874","-157,598","-102,297","-66,263","-29,611"
鴻翊,3521,513,"3,621","2,690","24,260","8,606","-8,053","-7,336","-17,085","-8,007","-6,025","-3,128","-102,448","-63,576","-45,048","-21,864","-44,881","-45,472","-19,891","-2,760"
宏森,3522,"-14,246","-6,800","-7,415","-55,625","-17,692","-24,091","-6,565","46,154","45,822","25,509","21,967","34,870","39,713","30,879","12,207","31,284","27,908","8,429","-7,624"
迎輝,3523,"-297,182","-191,373","-99,488","-387,064","-181,650","-126,429","-58,557","-635,280","-374,499","-250,935","-94,383","-367,804","-278,334","-168,809","-78,171","-379,423","-207,490","-118,548","-58,079"
凡甲,3526,"251,345","123,113","63,032","92,687","31,001","-10,585","13,257","78,390","45,646","-9,006","-21,744","4,322","20,239","27,835","26,780","128,311","138,281","89,312","30,006"
聚積,3527,"146,600","94,456","39,548","98,299","81,221","33,026",442,"183,656","122,062","70,882","30,614","140,100","112,042","53,944","12,704","273,884","243,847","164,635","64,257"
安馳,3528,"132,870","95,225","51,918","193,170","154,512","103,791","56,111","174,964","143,014","93,973","38,714","146,471","110,244","65,543","27,172","142,824","118,073","71,184","25,976"
力旺,3529,"402,556","272,257","166,012","479,111","351,021","244,720","114,423","418,604","317,673","193,321","110,936","290,640","199,372","127,721","52,108","164,310","107,806","73,656","40,438"
先益,3531,"61,380","25,406","9,868","18,591","5,456","-2,894",-385,"22,859","29,330","9,543","-3,708","128,622","88,594","57,245","28,360","129,324","104,666","64,305","31,396"
台勝科,3532,"510,509","378,208","135,493","1,278,051","1,139,891","725,811","393,808","1,086,935","725,690","369,777","169,096","314,077","215,548","122,847","8,656","83,174","158,654","5,156","-150,939"
嘉澤,3533,"354,129","145,567","76,658","780,382","561,014","257,265","182,913","1,073,896","772,895","466,147","287,462","715,265","395,910","309,181","183,342","945,567","795,355","453,671","167,835"
晶彩科,3535,"-80,628","-35,967","-19,283","52,884","8,269","1,727","8,028","-36,507","9,421","13,168","3,593","-116,090","-107,675","-77,147","-38,625","-202,906","-110,289","-57,185","-20,984"
誠創,3536,"-27,894","-23,367","-8,772","-71,130","-56,561","-55,775","-37,937","-491,164","-477,433","-473,243","-45,396","-135,365","-92,939","-59,947","-25,908","-302,605","-232,142","-179,584","-69,602"
堡達,3537,"29,527","12,729","5,382","68,723","62,479","22,044","12,361","73,941","50,216","28,581","22,426","113,380","102,344","84,525","33,888","103,393","55,216","29,327","8,001"
曜越,3540,"68,709","43,221","30,660","21,571","-6,310","-17,539","-19,771","30,629","51,054","58,575","34,933","-30,300","12,305","52,993","45,102","46,893","43,358","35,371","26,460"
西柏,3541,"174,287","111,837","36,844","189,998","133,706","84,246","52,328","290,752","208,625","112,666","53,356","105,729","66,793","43,344","18,916","102,134","63,660","39,759","23,245"
敦泰,3545,"65,073","-27,877","-99,034","252,940","221,513","7,471","-55,555","664,712","764,424","611,046","147,032","363,725","412,653","308,027","81,363","123,294","60,856","34,772","11,670"
宇峻,3546,"76,920","35,371","18,430","-31,153","-53,543","-62,592","-14,910","6,210","-16,114","-11,258",248,"31,680","37,094","33,101","28,393","106,188","86,392","71,907","51,204"
兆利,3548,"322,668","192,293","58,267","196,260","131,743","17,873","16,406","167,847","139,477","113,083","63,895","144,474","80,356","27,525","30,687","121,168","104,714","66,625","11,253"
聯穎,3550,"66,531","45,511","-3,231","85,521","69,440","27,787","7,231","106,778","95,070","51,320","21,323","96,658","71,258","47,752","14,647","30,593","34,982","9,897","19,054"
世禾,3551,"78,285","61,255","23,255","182,173","157,741","94,364","34,820","286,728","231,736","142,054","62,971","268,787","214,195","134,276","65,018","212,463","155,409","101,383","53,219"
同致,3552,"930,146","692,663","424,009","790,316","510,324","287,617","119,108","475,828","331,278","189,738","109,586","406,035","282,891","156,389","63,880","298,219","272,050","148,384","75,651"
力積,3553,"-94,636","-51,983","-43,340","17,464","33,351","38,803","37,852","96,582","27,626","-8,326","4,524","66,161","65,766","65,507","33,242","12,964","4,700","-3,099","-12,420"
重鳥鵬,3555,"3,658","9,602","2,408","-286,227","-183,572","-110,841","-54,918","-318,409","-229,925","-155,280","-80,514","-550,086","-431,699","-312,887","-191,093","-953,517","-585,169","-268,630","-80,046"
禾瑞亞,3556,"152,820","105,653","54,363","221,211","168,450","119,908","46,550","237,047","189,176","128,723","67,228","449,161","369,316","226,488","105,885","112,332","75,163","39,806","16,013"
嘉威,3557,"-81,626","-47,171","-24,925","-65,106","-45,167","-33,731","-12,697","-392,169","-114,912","-108,114","-59,485","-302,305","-144,113","-34,875","6,419","-84,642","-85,286","-80,966","-70,439"
神準,3558,"429,271","315,243","157,386","811,958","635,629","383,854","187,907","611,779","442,756","285,102","123,331","421,916","304,852","181,864","74,511","295,958",,"159,654",
全智科,3559,"165,458","109,344","37,820","263,357","196,527","118,622","49,964","205,432","125,343","52,050","16,244","124,059","115,257","74,754","26,006","151,488","121,014","90,036","41,035"
昇陽光電,3561,"-37,384","331,993","255,473","-334,147","-428,936","-451,674","-149,453","152,007","147,542","238,198","152,236","-369,683","-367,156","-438,999","-298,794","-1,816,371","-1,078,313","-611,042","-205,150"
頂晶科,3562,"-59,568","-40,359","-15,406","6,793","10,120","16,007","3,266","7,940","10,091","12,847","11,885","-92,511","-96,238","-72,428","-37,076","-231,518","-183,242","-144,382","-34,193"
牧德,3563,"134,491","72,114","26,309","154,568","136,114","73,406","33,881","171,892","141,442","82,462","39,802","205,378","188,650","125,114","50,504","141,759","117,970","96,176","62,438"
其陽,3564,"55,057","41,061","12,238","125,730","102,295","63,389","12,455","74,518","21,445","6,003",473,"54,717","53,346","43,333","23,671","69,367",,"13,837",
逸昌,3567,"55,274","28,381","13,307","43,796","29,196","15,658","7,329","36,171","30,340","14,350","3,116","19,403","11,702",619,"-8,260","-17,507","6,217","1,670","-4,076"
大塚,3570,"56,877","28,982","12,551","84,999","57,582","38,647","19,947","93,802","65,373","36,684","13,633","78,984","56,002","36,192","15,152","60,625","41,810","23,401","7,471"
新日光,3576,"-2,707,477","-833,675","108,514","-1,538,402","-1,646,698","-1,276,083","-492,225","244,389","616,654","769,496","384,390","515,445","200,243","-264,428","-599,557","-4,192,985","-2,746,295","-2,178,842","-1,816,613"
